id,fragment_scans,mz_range:min,mz_range:max,rt,area,rt_range:min,rt_range:max,charge,height,intensity_range:min,intensity_range:max,mz,datafile:PreIS__400_800_d180-r001.mzML:mz_range:min,datafile:PreIS__400_800_d180-r001.mzML:mz_range:max,datafile:PreIS__400_800_d180-r001.mzML:area,datafile:PreIS__400_800_d180-r001.mzML:fwhm,datafile:PreIS__400_800_d180-r001.mzML:height,datafile:PreIS__400_800_d180-r001.mzML:mz,datafile:PreIS__400_800_d180-r001.mzML:feature_state,datafile:PreIS__400_800_d180-r001.mzML:fragment_scans,datafile:PreIS__400_800_d180-r001.mzML:rt,datafile:PreIS__400_800_d180-r001.mzML:rt_range:min,datafile:PreIS__400_800_d180-r001.mzML:rt_range:max,datafile:PreIS__400_800_d180-r001.mzML:intensity_range:min,datafile:PreIS__400_800_d180-r001.mzML:intensity_range:max,datafile:PreIS__400_800_d180-r001.mzML:asymmetry_factor,datafile:PreIS__400_800_d180-r001.mzML:tailing_factor,datafile:PreIS__400_800_d180-r001.mzML:charge,datafile:PreIS__400_800_d180-r001.mzML:isotopes,datafile:PreIS__750_1150_d180-r001.mzML:mz_range:min,datafile:PreIS__750_1150_d180-r001.mzML:mz_range:max,datafile:PreIS__750_1150_d180-r001.mzML:area,datafile:PreIS__750_1150_d180-r001.mzML:fwhm,datafile:PreIS__750_1150_d180-r001.mzML:height,datafile:PreIS__750_1150_d180-r001.mzML:mz,datafile:PreIS__750_1150_d180-r001.mzML:feature_state,datafile:PreIS__750_1150_d180-r001.mzML:fragment_scans,datafile:PreIS__750_1150_d180-r001.mzML:rt,datafile:PreIS__750_1150_d180-r001.mzML:rt_range:min,datafile:PreIS__750_1150_d180-r001.mzML:rt_range:max,datafile:PreIS__750_1150_d180-r001.mzML:intensity_range:min,datafile:PreIS__750_1150_d180-r001.mzML:intensity_range:max,datafile:PreIS__750_1150_d180-r001.mzML:asymmetry_factor,datafile:PreIS__750_1150_d180-r001.mzML:tailing_factor,datafile:PreIS__750_1150_d180-r001.mzML:charge,datafile:PreIS__750_1150_d180-r001.mzML:isotopes,datafile:PreIS__400_800_d180-r002.mzML:mz_range:min,datafile:PreIS__400_800_d180-r002.mzML:mz_range:max,datafile:PreIS__400_800_d180-r002.mzML:area,datafile:PreIS__400_800_d180-r002.mzML:fwhm,datafile:PreIS__400_800_d180-r002.mzML:height,datafile:PreIS__400_800_d180-r002.mzML:mz,datafile:PreIS__400_800_d180-r002.mzML:feature_state,datafile:PreIS__400_800_d180-r002.mzML:fragment_scans,datafile:PreIS__400_800_d180-r002.mzML:rt,datafile:PreIS__400_800_d180-r002.mzML:rt_range:min,datafile:PreIS__400_800_d180-r002.mzML:rt_range:max,datafile:PreIS__400_800_d180-r002.mzML:intensity_range:min,datafile:PreIS__400_800_d180-r002.mzML:intensity_range:max,datafile:PreIS__400_800_d180-r002.mzML:asymmetry_factor,datafile:PreIS__400_800_d180-r002.mzML:tailing_factor,datafile:PreIS__400_800_d180-r002.mzML:charge,datafile:PreIS__400_800_d180-r002.mzML:isotopes,datafile:PreIS__1100_1500_d180-r002.mzML:mz_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:mz_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:area,datafile:PreIS__1100_1500_d180-r002.mzML:fwhm,datafile:PreIS__1100_1500_d180-r002.mzML:height,datafile:PreIS__1100_1500_d180-r002.mzML:mz,datafile:PreIS__1100_1500_d180-r002.mzML:feature_state,datafile:PreIS__1100_1500_d180-r002.mzML:fragment_scans,datafile:PreIS__1100_1500_d180-r002.mzML:rt,datafile:PreIS__1100_1500_d180-r002.mzML:rt_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:rt_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:intensity_range:min,datafile:PreIS__1100_1500_d180-r002.mzML:intensity_range:max,datafile:PreIS__1100_1500_d180-r002.mzML:asymmetry_factor,datafile:PreIS__1100_1500_d180-r002.mzML:tailing_factor,datafile:PreIS__1100_1500_d180-r002.mzML:charge,datafile:PreIS__1100_1500_d180-r002.mzML:isotopes,datafile:PreIS__1100_1500_d180-r001.mzML:mz_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:mz_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:area,datafile:PreIS__1100_1500_d180-r001.mzML:fwhm,datafile:PreIS__1100_1500_d180-r001.mzML:height,datafile:PreIS__1100_1500_d180-r001.mzML:mz,datafile:PreIS__1100_1500_d180-r001.mzML:feature_state,datafile:PreIS__1100_1500_d180-r001.mzML:fragment_scans,datafile:PreIS__1100_1500_d180-r001.mzML:rt,datafile:PreIS__1100_1500_d180-r001.mzML:rt_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:rt_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:intensity_range:min,datafile:PreIS__1100_1500_d180-r001.mzML:intensity_range:max,datafile:PreIS__1100_1500_d180-r001.mzML:asymmetry_factor,datafile:PreIS__1100_1500_d180-r001.mzML:tailing_factor,datafile:PreIS__1100_1500_d180-r001.mzML:charge,datafile:PreIS__1100_1500_d180-r001.mzML:isotopes,datafile:PreIS__750_1150_d180-r002.mzML:mz_range:min,datafile:PreIS__750_1150_d180-r002.mzML:mz_range:max,datafile:PreIS__750_1150_d180-r002.mzML:area,datafile:PreIS__750_1150_d180-r002.mzML:fwhm,datafile:PreIS__750_1150_d180-r002.mzML:height,datafile:PreIS__750_1150_d180-r002.mzML:mz,datafile:PreIS__750_1150_d180-r002.mzML:feature_state,datafile:PreIS__750_1150_d180-r002.mzML:fragment_scans,datafile:PreIS__750_1150_d180-r002.mzML:rt,datafile:PreIS__750_1150_d180-r002.mzML:rt_range:min,datafile:PreIS__750_1150_d180-r002.mzML:rt_range:max,datafile:PreIS__750_1150_d180-r002.mzML:intensity_range:min,datafile:PreIS__750_1150_d180-r002.mzML:intensity_range:max,datafile:PreIS__750_1150_d180-r002.mzML:asymmetry_factor,datafile:PreIS__750_1150_d180-r002.mzML:tailing_factor,datafile:PreIS__750_1150_d180-r002.mzML:charge,datafile:PreIS__750_1150_d180-r002.mzML:isotopes
322,0,779.1327,779.5000,5.27,1.1E3,5.19,5.34,1,1.6E4,7.5E2,1.6E4,779.4035,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,779.1327,779.5000,1.1E3,0.06,1.6E4,779.4035,DETECTED,0,5.27,5.19,5.34,7.5E2,1.6E4,0.77,0.89,1,4
323,0,1027.5000,1028.1000,5.36,1.5E1,5.30,5.41,,2.2E2,5.1E1,2.2E2,1027.9811,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,1027.5000,1028.1000,1.5E1,0.07,2.2E2,1027.9811,DETECTED,0,5.36,5.30,5.41,5.1E1,2.2E2,0.80,0.90,,
324,0,888.5000,888.8277,5.53,1.9E2,5.12,5.58,1,3.0E3,5.3E1,3.0E3,888.7687,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,888.5000,888.8277,1.9E2,0.06,3.0E3,888.7687,DETECTED,0,5.53,5.12,5.58,5.3E1,3.0E3,1.06,0.98,1,2
325,0,865.7000,865.8002,5.62,8.5E1,5.57,5.96,,1.4E3,5.0E1,1.4E3,865.7960,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,865.7000,865.8002,8.5E1,0.06,1.4E3,865.7960,DETECTED,0,5.62,5.57,5.96,5.0E1,1.4E3,55.16,8.24,,
326,0,1026.6000,1027.1015,5.63,1.0E2,5.26,5.69,,1.6E3,5.0E1,1.6E3,1026.7117,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,1026.6000,1027.1015,1.0E2,0.06,1.6E3,1026.7117,DETECTED,0,5.63,5.26,5.69,5.0E1,1.6E3,0.68,0.53,,
327,0,853.0336,853.4000,5.73,6.2E2,5.66,7.09,1,9.9E3,5.0E1,9.9E3,853.2867,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,853.0336,853.4000,6.2E2,0.06,9.9E3,853.2867,DETECTED,0,5.73,5.66,7.09,5.0E1,9.9E3,1.00,72.43,1,3
328,0,856.5825,857.3000,5.74,8.1E1,5.65,5.79,,1.2E3,5.2E1,1.2E3,856.9875,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,856.5825,857.3000,8.1E1,0.07,1.2E3,856.9875,DETECTED,0,5.74,5.65,5.79,5.2E1,1.2E3,0.89,0.90,,
329,0,864.4746,864.9539,5.87,6.0E2,0.22,7.31,,8.3E3,5.0E1,8.3E3,864.5323,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,864.4746,864.9539,6.0E2,0.06,8.3E3,864.5323,DETECTED,0,5.87,0.22,7.31,5.0E1,8.3E3,77.15,26.17,,
330,0,961.9000,962.5939,6.06,8.3E1,6.01,10.00,,1.4E3,5.1E1,1.4E3,962.5881,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,961.9000,962.5939,8.3E1,0.06,1.4E3,962.5881,DETECTED,0,6.06,6.01,10.00,5.1E1,1.4E3,75.96,38.30,,
331,0,927.0990,927.5000,6.15,6.2E2,6.08,6.23,1,1.0E4,7.8E1,1.0E4,927.3928,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,927.0990,927.5000,6.2E2,0.06,1.0E4,927.3928,DETECTED,0,6.15,6.08,6.23,7.8E1,1.0E4,0.96,1.01,1,4
332,0,1001.2756,1001.5972,6.53,3.6E2,6.47,6.60,1,5.5E3,1.7E2,5.5E3,1001.4846,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,1001.2756,1001.5972,3.6E2,0.06,5.5E3,1001.4846,DETECTED,0,6.53,6.47,6.60,1.7E2,5.5E3,1.35,1.14,1,4
333,0,758.9000,759.8000,6.76,1.4E2,6.58,10.01,,2.3E3,5.0E1,2.3E3,759.3941,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,758.9000,759.8000,1.4E2,0.06,2.3E3,759.3941,DETECTED,0,6.76,6.58,10.01,5.0E1,2.3E3,75.43,13.76,,
334,0,1075.5343,1075.6712,6.87,2.7E2,6.82,6.92,1,4.6E3,1.2E3,4.6E3,1075.5899,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,1075.5343,1075.6712,2.7E2,0.06,4.6E3,1075.5899,DETECTED,0,6.87,6.82,6.92,1.2E3,4.6E3,1.00,1.00,1,3
335,0,1148.6000,1149.1133,7.18,1.4E2,0.68,7.23,,2.3E3,5.0E1,2.3E3,1149.1005,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,1148.6000,1149.1133,1.4E2,0.06,2.3E3,1149.1005,DETECTED,0,7.18,0.68,7.23,5.0E1,2.3E3,0.00,0.50,,
336,0,847.4000,847.6913,7.19,6.4E1,3.32,7.40,,9.8E2,5.0E1,9.8E2,847.6663,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,847.4000,847.6913,6.4E1,0.06,9.8E2,847.6663,DETECTED,0,7.19,3.32,7.40,5.0E1,9.8E2,0.50,0.57,,
337,0,975.5000,975.7002,7.27,1.7E1,7.23,7.49,,2.7E2,5.0E1,2.7E2,975.6925,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,975.5000,975.7002,1.7E1,0.06,2.7E2,975.6925,DETECTED,0,7.27,7.23,7.49,5.0E1,2.7E2,5.18,3.33,,
338,0,755.4000,756.3000,7.40,5.8E1,2.57,9.28,,9.0E2,5.0E1,9.0E2,755.7341,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,755.4000,756.3000,5.8E1,0.06,9.0E2,755.7341,DETECTED,0,7.40,2.57,9.28,5.0E1,9.0E2,0.88,0.69,,
339,0,828.8768,828.9000,7.67,5.7E1,7.63,10.01,,1.0E3,5.2E1,1.0E3,828.8784,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,828.8768,828.9000,5.7E1,0.06,1.0E3,828.8784,DETECTED,0,7.67,7.63,10.01,5.2E1,1.0E3,59.97,30.33,,
340,0,802.0000,802.8000,7.69,1.7E1,0.88,7.75,,2.4E2,5.0E1,2.4E2,802.3849,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,802.0000,802.8000,1.7E1,0.06,2.4E2,802.3849,DETECTED,0,7.69,0.88,7.75,5.0E1,2.4E2,0.01,0.50,,
341,0,999.8000,1000.7000,7.70,8.9E1,0.00,9.45,,1.5E3,5.0E1,1.5E3,1000.1000,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,999.8000,1000.7000,8.9E1,0.06,1.5E3,1000.1000,DETECTED,0,7.70,0.00,9.45,5.0E1,1.5E3,2.41,0.89,,
342,0,786.6856,786.6932,7.80,4.2E1,7.75,7.84,,7.2E2,2.5E2,7.2E2,786.6891,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,786.6856,786.6932,4.2E1,0.06,7.2E2,786.6891,DETECTED,0,7.80,7.75,7.84,2.5E2,7.2E2,0.75,0.88,,
343,0,800.4953,800.6000,8.08,3.3E1,7.76,8.11,,5.1E2,5.0E1,5.1E2,800.5084,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,800.4953,800.6000,3.3E1,0.06,5.1E2,800.5084,DETECTED,0,8.08,7.76,8.11,5.0E1,5.1E2,0.13,0.58,,
344,0,813.9998,814.6000,8.30,4.0E1,5.15,8.35,,5.0E2,5.1E1,5.0E2,814.4531,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,813.9998,814.6000,4.0E1,0.06,5.0E2,814.4531,DETECTED,0,8.30,5.15,8.35,5.1E1,5.0E2,0.02,0.51,,
345,0,984.6002,985.1000,8.65,2.0E1,8.59,8.85,,3.1E2,5.0E1,3.1E2,984.6332,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,984.6002,985.1000,2.0E1,0.06,3.1E2,984.6332,DETECTED,0,8.65,8.59,8.85,5.0E1,3.1E2,3.41,2.50,,
346,0,946.5991,946.7000,9.09,1.8E1,6.83,9.13,,2.6E2,5.1E1,2.6E2,946.6106,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,946.5991,946.7000,1.8E1,0.06,2.6E2,946.6106,DETECTED,0,9.09,6.83,9.13,5.1E1,2.6E2,0.02,0.51,,
347,0,1130.6000,1131.6000,9.19,1.0E2,0.00,9.24,,1.4E3,5.2E1,1.4E3,1131.3812,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,1130.6000,1131.6000,1.0E2,0.09,1.4E3,1131.3812,DETECTED,0,9.19,0.00,9.24,5.2E1,1.4E3,0.01,0.50,,
348,0,923.8994,923.9001,9.57,6.6E1,9.52,9.61,,1.2E3,3.1E2,1.2E3,923.8998,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,923.8994,923.9001,6.6E1,0.06,1.2E3,923.8998,DETECTED,0,9.57,9.52,9.61,3.1E2,1.2E3,0.75,0.88,,
349,0,948.4997,948.5000,9.58,7.1E1,0.62,9.63,,1.2E3,5.1E1,1.2E3,948.4997,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,948.4997,948.5000,7.1E1,0.06,1.2E3,948.4997,DETECTED,0,9.58,0.62,9.63,5.1E1,1.2E3,0.00,0.50,,
350,0,831.1000,832.1000,9.71,5.3E1,4.39,10.01,1,8.5E2,5.0E1,8.5E2,831.7827,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,831.1000,832.1000,5.3E1,0.06,8.5E2,831.7827,DETECTED,0,9.71,4.39,10.01,5.0E1,8.5E2,0.05,0.51,1,2
351,0,805.4000,805.9009,9.74,1.5E2,0.61,9.78,,2.6E3,5.1E1,2.6E3,805.8889,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,805.4000,805.9009,1.5E2,0.06,2.6E3,805.8889,DETECTED,0,9.74,0.61,9.78,5.1E1,2.6E3,0.00,0.50,,
352,0,804.5603,805.1176,9.79,1.6E2,9.62,9.83,,1.5E3,5.2E1,1.5E3,805.0237,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,804.5603,805.1176,1.6E2,0.15,1.5E3,805.0237,DETECTED,0,9.79,9.62,9.83,5.2E1,1.5E3,0.27,0.63,,
353,0,884.8002,885.4000,10.01,1.8E1,4.60,10.01,,3.2E2,5.1E1,3.2E2,884.8209,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,884.8002,885.4000,1.8E1,5.39,3.2E2,884.8209,DETECTED,0,10.01,4.60,10.01,5.1E1,3.2E2,,0.50,,
354,0,899.9000,900.4989,10.01,1.7E1,0.60,10.01,,5.3E2,5.2E1,5.3E2,900.2224,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,899.9000,900.4989,1.7E1,9.37,5.3E2,900.2224,DETECTED,0,10.01,0.60,10.01,5.2E1,5.3E2,,0.50,,
